# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-rank3-enhanced
#guid column:1
#tags column:6
# Field mapping: GUID  < /dev/null |  Word | Definition | Examples | Etymology | Tags
# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-enhanced-test
#guid column:1
#tags column:6
# Field mapping: GUID | Word | Definition | Examples | Etymology | Tags
pZn,lyPw+c	<div class="word">preponderance</div>	<div class='definition'><strong>優勢、優越、大部分</strong></div>	<div class="examples">1. The preponderance of evidence supported the prosecutor's case against the defendant.<br>2. There was a clear preponderance of women in the nursing program.<br>3. The preponderance of positive reviews convinced them to choose that restaurant.</div>	<div class="etymology">語源：ラテン語「praeponderare」（重さで勝る）<br>「prae-（前に）+ ponderare（重さを量る）」<br>「プリポンダランス」として「圧倒的優勢」</div>	claude-generated toefl rank3 enhanced
p$$7IEn=2c	<div class="word">canine</div>	<div class='definition'><strong>犬の、イヌ科の、犬歯</strong></div>	<div class="examples">1. The veterinarian specialized in canine behavior and training techniques.<br>2. Wolves, foxes, and domestic dogs all belong to the canine family.<br>3. The dentist examined her canine teeth for signs of wear or damage.</div>	<div class="etymology">語源：ラテン語「caninus」（犬の）<br>「canis（犬）」から派生→犬の、犬歯<br>「ケイナイン」として「犬科の」動物</div>	claude-generated toefl rank3 enhanced
"Da#8.IGv*C"	<div class="word">pliable</div>	<div class='definition'><strong>曲げやすい、適応性のある、従順な</strong></div>	<div class="examples">1. The pliable material could be shaped into various forms without breaking.<br>2. Children's minds are naturally pliable and open to learning new concepts.<br>3. The dictator surrounded himself with pliable advisors who never questioned his decisions.</div>	<div class="etymology">語源：古フランス語「plier」（曲げる）<br>「plicare（折る）」から派生→柔軟な<br>「プライアブル」として「曲げやすい」性質</div>	claude-generated toefl rank3 enhanced
K_IVYx<(d1	<div class="word">smuggle</div>	<div class='definition'><strong>密輸する、こっそり運ぶ</strong></div>	<div class="examples">1. Customs officials arrested smugglers trying to smuggle illegal drugs across the border.<br>2. During wartime, resistance fighters smuggled supplies to trapped civilians.<br>3. The teenager tried to smuggle her phone into the exam room.</div>	<div class="etymology">From Low German "smuggeln," meaning to transport secretly. Related to "smug" and originally described secret or concealed transportation of goods to avoid customs duties.</div>	claude-generated toefl rank3 enhanced
Og,Z2CXr>,	<div class="word">thorn</div>	<div class='definition'><strong>とげ、いばら、悩みの種</strong></div>	<div class="examples">1. The gardener wore thick gloves to protect against rose thorns while pruning.<br>2. A sharp thorn pierced his finger as he reached for the berry.<br>3. The difficult client became a thorn in the side of the consulting firm.</div>	<div class="etymology">語源：古英語「thorn」（とげ）<br>ゲルマン語系の古い語彙<br>「ソーン」として「とげ」「困難」の象徴</div>	claude-generated toefl rank3 enhanced
h^4jsR*<{*	<div class="word">subsidize</div>	<div class='definition'><strong>補助金を支給する、助成する</strong></div>	<div class="examples">1. The government decided to subsidize renewable energy projects to encourage development.<br>2. Many countries subsidize their agricultural sectors to support farmers.<br>3. The university subsidizes student meals to make them more affordable.</div>	<div class="etymology">語源：ラテン語「subsidium」（援助）<br>「sub-（下から）+ sedere（座る）」→支援<br>「サブシダイズ」として「補助金を与える」</div>	claude-generated toefl rank3 enhanced
eQIAR0boS|	<div class="word">credential</div>	<div class='definition'><strong>信任状、資格証明書、身分証明書</strong></div>	<div class="examples">1. The job applicant presented impressive credentials including multiple advanced degrees.<br>2. Security guards checked everyone's credentials before allowing entry to the building.<br>3. His credentials as a medical expert were questioned after the controversial statement.</div>	<div class="etymology">語源：ラテン語「credere」（信じる）<br>「credit（信用）」と同語根→資格証明<br>「クレデンシャル」として「信頼できる証明」</div>	claude-generated toefl rank3 enhanced
M@83&9ruR8	<div class="word">stagnant</div>	<div class='definition'><strong>よどんだ、活気がない、停滞した</strong></div>	<div class="examples">1. The stagnant pond water became a breeding ground for mosquitoes.<br>2. The company's stagnant growth worried investors and shareholders.<br>3. After years of stagnant wages, workers demanded better compensation packages.</div>	<div class="etymology">語源：ラテン語「stagnare」（水たまりを作る）<br>「stagnum（池）」から「流れが止まった・進歩のない」</div>	claude-generated toefl rank3 enhanced
m[qm}4[idW	<div class="word">disruption</div>	<div class='definition'><strong>混乱、中断、妨害</strong></div>	<div class="examples">1. The disruption caused by the strike affected train services throughout the region.<br>2. Digital technology caused major disruption in traditional retail business models.<br>3. Students were asked to minimize disruption during the important examination period.</div>	<div class="etymology">語源：ラテン語「disrumpere」（破って分ける）<br>「dis-（分離）+ rumpere（破る）」→混乱<br>「ディスラプション」として「破壊的変化」</div>	claude-generated toefl rank3 enhanced
t<+~=>7SDh	<div class="word">token</div>	<div class='definition'><strong>しるし、象徴、記念品、代用貨幣</strong></div>	<div class="examples">1. She gave him a small token of appreciation for his help during difficult times.<br>2. The subway system uses electronic tokens instead of traditional paper tickets.<br>3. His apology seemed like a mere token gesture without genuine remorse.</div>	<div class="etymology">語源：古英語「tacen」（しるし）<br>「証拠、象徴」として使用される物<br>「トークン」として「代用貨幣」「象徴」</div>	claude-generated toefl rank3 enhanced
"o#j%.?2v!|"	<div class="word">induce</div>	<div class='definition'><strong>誘発する、引き起こす、説得する</strong></div>	<div class="examples">1. The medication can induce drowsiness, so patients should avoid driving.<br>2. High stress levels can induce various physical and mental health problems.<br>3. The salesperson tried to induce customers to buy the extended warranty.</div>	<div class="etymology">語源：ラテン語「inducere」（導き入れる）<br>「in-（中に）+ ducere（導く）」→誘発する<br>introduce（紹介）と同語根、「中に導く」</div>	claude-generated toefl rank3 enhanced
ktn:L?1U,b	<div class="word">glimpse</div>	<div class='definition'><strong>ちらりと見えること、一瞥、垣間見る</strong></div>	<div class="examples">1. She caught a glimpse of the celebrity as he rushed past in his limousine.<br>2. The interview provided a fascinating glimpse into the author's creative process.<br>3. Through the window, he glimpsed children playing happily in the garden.</div>	<div class="etymology">語源：中期英語「glimsen」（かすかに光る）<br>「glimmer（かすかな光）」と関連<br>「グリンプス」として「ちらりと見る」</div>	claude-generated toefl rank3 enhanced
jsyQ|wJxU@	<div class="word">sanction</div>	<div class='definition'><strong>認可、賛成、制裁</strong></div>	<div class="examples">1. The United Nations imposed economic sanctions on the country for human rights violations.<br>2. The university will not sanction any behavior that violates the honor code.<br>3. International sanctions severely limited the nation's ability to trade with other countries.</div>	<div class="etymology">語源：ラテン語「sanctio」（神聖化）<br>「sanctus（神聖な）」から派生→認可、制裁<br>「サンクション」として「公認」または「処罰」</div>	claude-generated toefl rank3 enhanced
"KMY#R}4tV*"	<div class="word">impulse</div>	<div class='definition'><strong>衝動、はずみ、推進力</strong></div>	<div class="examples">1. He bought the expensive watch on impulse without considering his budget.<br>2. The sudden impulse to travel led her to book a flight that same evening.<br>3. Electrical impulses in the brain control all our thoughts and movements.</div>	<div class="etymology">語源：ラテン語「impulsus」（押し動かされた）<br>「im-（中に）+ pellere（押す）」→衝動<br>「インパルス」として「突発的な動機」</div>	claude-generated toefl rank3 enhanced
m3r|Ho7:[L	<div class="word">luminary</div>	<div class='definition'><strong>発光体、権威者、名士</strong></div>	<div class="examples">1. The conference featured several luminaries from the field of artificial intelligence.<br>2. She was considered a luminary in the world of contemporary literature.<br>3. The awards ceremony honored luminaries who made significant contributions to science.</div>	<div class="etymology">語源：ラテン語「luminare」（光体）<br>「lumen（光）」から派生→著名人<br>「ルミナリー」として「光を放つ」重要人物</div>	claude-generated toefl rank3 enhanced
GH[yG,gRpq	<div class="word">rehabilitate</div>	<div class='definition'><strong>健康を元通りにする、修復する、社会復帰させる</strong></div>	<div class="examples">1. Physical therapy helped rehabilitate her knee after the serious sports injury.<br>2. The program aims to rehabilitate ex-convicts and help them find employment.<br>3. The city decided to rehabilitate the historic downtown district rather than demolish it.</div>	<div class="etymology">語源：ラテン語「rehabilitare」（再び能力を与える）<br>「re-（再び）+ habilitare（能力を与える）」<br>「リハビリテート」として「復帰支援」</div>	claude-generated toefl rank3 enhanced
KoaS`3<M82	<div class="word">rhetoric</div>	<div class='definition'><strong>効果的な話し方、修辞学、美辞麗句</strong></div>	<div class="examples">1. The politician's stirring rhetoric inspired voters but lacked concrete policy details.<br>2. Students of rhetoric learn to construct persuasive arguments and compelling speeches.<br>3. His empty rhetoric failed to convince the skeptical audience of his sincerity.</div>	<div class="etymology">語源：ギリシャ語「rhetorike」（雄弁術）<br>「rhetor（演説家）」から派生→修辞学<br>「レトリック」として「説得的な表現技法」</div>	claude-generated toefl rank3 enhanced
gq78pRAtVU	<div class="word">gastric ulcer</div>	<div class='definition'><strong>胃潰瘍</strong></div>	<div class="examples">1. The doctor diagnosed him with a gastric ulcer caused by excessive stress and poor diet.<br>2. Gastric ulcers can be extremely painful and may require medication or surgery.<br>3. Modern research shows that most gastric ulcers are caused by bacterial infections.</div>	<div class="etymology">From "gastric" (Greek "gastrikos," relating to the stomach) + "ulcer" (Latin "ulcus," meaning sore or wound). Medical term describing an open sore in the stomach lining.</div>	claude-generated toefl rank3 enhanced
r*y~daJd!1	<div class="word">equilibrium</div>	<div class='definition'><strong>つりあい、均衡、バランス、心の平静</strong></div>	<div class="examples">1. The tightrope walker maintained perfect equilibrium despite the strong wind.<br>2. The market eventually reached equilibrium between supply and demand forces.<br>3. Meditation helps her maintain emotional equilibrium during stressful periods.</div>	<div class="etymology">語源：ラテン語「aequilibrium」（均衡）<br>「aequi-（等しい）+ libra（天秤）」→平衡<br>「イクイリブリアム」として「バランス」の取れた状態</div>	claude-generated toefl rank3 enhanced
O`{%S@zdXU	<div class="word">underpin</div>	<div class='definition'><strong>支える、補強する、基礎を固める</strong></div>	<div class="examples">1. Solid research evidence underpins all of the scientist's theoretical conclusions.<br>2. The construction crew had to underpin the foundation before adding another story.<br>3. Trust and communication underpin any successful long-term business partnership.</div>	<div class="etymology">From "under" + "pin," literally meaning to support from underneath with pins or props. Originally used in construction, later extended metaphorically to mean providing fundamental support.</div>	claude-generated toefl rank3 enhanced
AduFo}8RT$	<div class="word">illusion</div>	<div class='definition'><strong>幻想、錯覚、幻影、まぼろし</strong></div>	<div class="examples">1. The magician created a spectacular illusion that amazed the entire audience.<br>2. His belief that he could succeed without hard work was merely an illusion.<br>3. The desert heat created an optical illusion of water on the distant road.</div>	<div class="etymology">語源：ラテン語「illusio」（あざけり）<br>「in-（中に）+ ludere（遊ぶ）」→錯覚<br>「イリュージョン」として「現実でない見え方」</div>	claude-generated toefl rank3 enhanced
"n8Gp28#qd%"	<div class="word">sporadic</div>	<div class='definition'><strong>散発的な、時々起こる、断続的な</strong></div>	<div class="examples">1. The patient experienced sporadic chest pain over several weeks before seeking treatment.<br>2. Sporadic violence erupted throughout the city during the political protests.<br>3. Rain fell in sporadic showers rather than the steady downpour they expected.</div>	<div class="etymology">語源：ギリシャ語「sporadikos」（散らばった）<br>「speirein（まく）」から派生→散発的な<br>「スポラディック」として「まばらに起こる」</div>	claude-generated toefl rank3 enhanced
"Cte#llx`oh"	<div class="word">founder</div>	<div class='definition'><strong>創設者、創立者、設立者</strong></div>	<div class="examples">1. The university honored its founder with a bronze statue in the main courtyard.<br>2. Steve Jobs was the co-founder of Apple Computer and a visionary entrepreneur.<br>3. The company founder still takes an active role in major strategic decisions.</div>	<div class="etymology">From "found" (to establish) + "-er." "Found" comes from Latin "fundare" (to lay the bottom), from "fundus" (bottom). Related to "foundation," "fundamental," and means one who establishes something.</div>	claude-generated toefl rank3 enhanced
Fsn!CY/+Z1	<div class="word">exemplify</div>	<div class='definition'><strong>例証する、良い例となる、典型を示す</strong></div>	<div class="examples">1. Her dedication to helping others exemplifies the true spirit of volunteerism.<br>2. This painting exemplifies the artistic style that defined the entire movement.<br>3. The case study exemplifies how proper planning can prevent costly mistakes.</div>	<div class="etymology">語源：ラテン語「exemplificare」（例示する）<br>「exemplum（例）+ facere（作る）」→実例で示す<br>example（例）と同語根、「例を作って示す」</div>	claude-generated toefl rank3 enhanced
nz*|[$^-TV	<div class="word">idiosyncrasy</div>	<div class='definition'><strong>特異性、独特な性癖、個人特有の性質</strong></div>	<div class="examples">1. Her idiosyncrasy of collecting vintage lunch boxes amused her friends and family.<br>2. Every writer has idiosyncrasies that make their style unique and recognizable.<br>3. The medication caused unusual idiosyncratic reactions in a small percentage of patients.</div>	<div class="etymology">語源：ギリシャ語「idiosynkrasia」（個人的混合）<br>「idios（個人的）+ syn（共に）+ krasis（混合）」<br>「イディオシンクラシー」として「個人的特癖」</div>	claude-generated toefl rank3 enhanced
K3RE$~.$vF	<div class="word">Uranus</div>	<div class='definition'><strong>天王星</strong></div>	<div class="examples">1. Uranus is the seventh planet from the Sun in our solar system.<br>2. Unlike other planets, Uranus rotates on its side with an unusual axial tilt.<br>3. The discovery of Uranus in 1781 doubled the known size of our solar system.</div>	<div class="etymology">Named after Uranus, the Greek god of the sky and heavens, father of Saturn in mythology. Discovered by William Herschel and originally called "Georgium Sidus" (George's Star) after King George III.</div>	claude-generated toefl rank3 enhanced
g4V:iE}<!6	<div class="word">austere</div>	<div class='definition'><strong>厳しい、質素な、禁欲的な</strong></div>	<div class="examples">1. The monastery maintained an austere lifestyle with minimal possessions and simple meals.<br>2. His austere demeanor intimidated new employees who found him difficult to approach.<br>3. The building's austere architecture featured clean lines and minimal decoration.</div>	<div class="etymology">語源：ギリシャ語「austeros」（乾いた）<br>「厳しい、質素な」生活様式<br>「オースティア」として「禁欲的」生活</div>	claude-generated toefl rank3 enhanced
zF(PYqivSb	<div class="word">condolence</div>	<div class='definition'><strong>哀悼、悔やみ、お悔やみ</strong></div>	<div class="examples">1. The family received hundreds of condolence letters after the tragic accident.<br>2. She offered her sincere condolences to the grieving widow and children.<br>3. The company sent a formal condolence message to the employee's family.</div>	<div class="etymology">語源：ラテン語「condolere」（共に悲しむ）<br>「con-（共に）+ dolere（悲しむ）」→哀悼<br>「コンドレンス」として「お悔やみ」の気持ち</div>	claude-generated toefl rank3 enhanced
Oj?SPEsze+	<div class="word">skeptic</div>	<div class='definition'><strong>懐疑論者、疑い深い人</strong></div>	<div class="examples">1. The skeptic demanded concrete evidence before believing the extraordinary claims.<br>2. Even skeptics were convinced by the overwhelming scientific data supporting the theory.<br>3. She approached all advertising claims with the healthy skepticism of an experienced consumer.</div>	<div class="etymology">語源：ギリシャ語「skeptikos」（考察する）<br>「skeptesthai（見る、考える）」から派生<br>「スケプティック」として「疑い深い」人</div>	claude-generated toefl rank3 enhanced
Icz{cv-`1c	<div class="word">ambiguous</div>	<div class='definition'><strong>あいまいな、多義的な、不明確な</strong></div>	<div class="examples">1. The contract contains several ambiguous clauses that could lead to legal disputes.<br>2. His ambiguous response left everyone wondering what he really meant.<br>3. The test question was ambiguous, allowing for multiple correct interpretations.</div>	<div class="etymology">語源：ラテン語「ambiguus」（両方向に動く）<br>「ambi-（両方）+ agere（動かす）」→曖昧な<br>「アンビギュアス」として「二通りに解釈できる」</div>	claude-generated toefl rank3 enhanced
ErAoJ}bJVh	<div class="word">practitioner</div>	<div class='definition'><strong>開業者、弁護士、開業医、療法士</strong></div>	<div class="examples">1. The medical practitioner specialized in treating rare genetic disorders.<br>2. Legal practitioners must complete continuing education to maintain their licenses.<br>3. She consulted an alternative medicine practitioner for her chronic pain condition.</div>	<div class="etymology">From "practice" (from Greek "praktikos," active) + "-itioner." Related to "practical," "praxis," and describes someone who actively engages in a particular profession or activity.</div>	claude-generated toefl rank3 enhanced
x*`3Fogq^e	<div class="word">lubricate</div>	<div class='definition'><strong>滑らかにする、潤滑油を差す、円滑にする</strong></div>	<div class="examples">1. The mechanic lubricated all the moving parts to reduce friction and wear.<br>2. Good communication helps lubricate the relationship between management and employees.<br>3. Regular exercise lubricates the joints and maintains flexibility as we age.</div>	<div class="etymology">語源：ラテン語「lubricare」（滑らかにする）<br>「lubricus（滑りやすい）」から派生<br>「ルブリケート」として「潤滑油を差す」</div>	claude-generated toefl rank3 enhanced
L0wMsqhToO	<div class="word">revenue</div>	<div class='definition'><strong>収入、歳入、売上高</strong></div>	<div class="examples">1. The company's revenue increased by fifteen percent compared to last year's figures.<br>2. Government revenue from taxes funds essential public services like education and healthcare.<br>3. The new product line generated substantial revenue in its first quarter.</div>	<div class="etymology">語源：古フランス語「revenue」（戻ってくる）<br>「re-（再び）+ venire（来る）」→収益<br>「レベニュー」として「戻ってくる利益」</div>	claude-generated toefl rank3 enhanced
ps^3_n!,]7	<div class="word">purge</div>	<div class='definition'><strong>取り除く、一掃する、清浄にする</strong></div>	<div class="examples">1. The new management decided to purge the company of corrupt practices.<br>2. Spring cleaning allowed them to purge the house of accumulated clutter.<br>3. The computer system automatically purges old files to free up storage space.</div>	<div class="etymology">語源：ラテン語「purgare」（清める）<br>「purus（純粋な）」から派生→粛清<br>pure（純粋）と同語根、「不純物を除去」</div>	claude-generated toefl rank3 enhanced
hy>r5!.EE6	<div class="word">traumatic</div>	<div class='definition'><strong>精神的外傷を引き起こす、外傷の、トラウマの</strong></div>	<div class="examples">1. The car accident was so traumatic that she avoided driving for months afterward.<br>2. Traumatic brain injuries require immediate medical attention and long-term rehabilitation.<br>3. Therapists specialize in helping patients process traumatic memories and experiences.</div>	<div class="etymology">語源：ギリシャ語「trauma」（傷）<br>医学用語から心理学へ拡張→外傷性の<br>「トラウマティック」として「精神的な傷」</div>	claude-generated toefl rank3 enhanced
y[e<90TcVi	<div class="word">convene</div>	<div class='definition'><strong>招集する、召集する、会合を開く</strong></div>	<div class="examples">1. The board will convene an emergency meeting to address the financial crisis.<br>2. International leaders convened to discuss climate change policies and agreements.<br>3. The judge decided to convene the jury to deliberate on the complex case.</div>	<div class="etymology">語源：ラテン語「convenire」（集まる）<br>「con-（共に）+ venire（来る）」→召集する<br>convention（大会）と同語根、「共に来る」</div>	claude-generated toefl rank3 enhanced
k`Ws2+;CJ_	<div class="word">legacy</div>	<div class='definition'><strong>遺産、遺物、後世への影響</strong></div>	<div class="examples">1. The philanthropist left a substantial financial legacy to support educational initiatives.<br>2. Shakespeare's literary legacy continues to influence writers and readers centuries later.<br>3. Environmental protection will be our generation's most important legacy to future generations.</div>	<div class="etymology">語源：ラテン語「legatum」（遺贈された）<br>「legare（委ねる）」から派生→遺産<br>legal（法的）と同語根、「法的に残されたもの」</div>	claude-generated toefl rank3 enhanced
L`5V9LJ*3A	<div class="word">peer</div>	<div class='definition'><strong>同僚、同等の人、凝視する</strong></div>	<div class="examples">1. She was respected by her peers for her innovative research in molecular biology.<br>2. The child peered through the window to watch the parade passing by.<br>3. Peer review is essential for maintaining quality standards in academic publishing.</div>	<div class="etymology">語源：ラテン語「par」（等しい）<br>「同等の」人→仲間、同僚<br>pair（ペア）と同語根、「同じレベル」の人</div>	claude-generated toefl rank3 enhanced
f@xLx7JdXG	<div class="word">squall</div>	<div class='definition'><strong>スコール、突風、にわか雨</strong></div>	<div class="examples">1. The sudden squall caught sailors off guard with its fierce winds and heavy rain.<br>2. Weather forecasters warned of possible squalls throughout the afternoon and evening.<br>3. The fishing boat struggled to navigate through the violent squall that lasted thirty minutes.</div>	<div class="etymology">From Scandinavian origin, possibly related to Swedish "skval" (rushing water). Describes sudden, violent weather disturbances typically involving wind and precipitation.</div>	claude-generated toefl rank3 enhanced
zs3[R@_j%S	<div class="word">pretentious</div>	<div class='definition'><strong>うぬぼれた、これみよがしの、気取った</strong></div>	<div class="examples">1. His pretentious use of complex vocabulary made his writing difficult to understand.<br>2. The restaurant's pretentious atmosphere alienated customers who preferred casual dining.<br>3. She found his pretentious display of knowledge annoying rather than impressive.</div>	<div class="etymology">語源：ラテン語「praetendere」（前に伸ばす）<br>「prae-（前に）+ tendere（伸ばす）」→見せびらかす<br>pretend（ふりをする）と同語根、「誇張して見せる」</div>	claude-generated toefl rank3 enhanced
tG=%M4A?.`	<div class="word">obsolete</div>	<div class='definition'><strong>古くなった、廃れた、時代遅れの</strong></div>	<div class="examples">1. The rapid advancement of technology made the old computer system completely obsolete.<br>2. Many traditional manufacturing jobs became obsolete due to automation and robotics.<br>3. The company decided to replace obsolete equipment with modern, energy-efficient alternatives.</div>	<div class="etymology">語源：ラテン語「obsoletus」（使い古された）<br>「ob-（完全に）+ solere（慣れる）」→時代遅れ<br>「オブソリート」として「廃れた」技術</div>	claude-generated toefl rank3 enhanced
qS${qKmkbW	<div class="word">autonomous</div>	<div class='definition'><strong>自治権のある、自律的な、独立した</strong></div>	<div class="examples">1. The autonomous region governs itself independently while remaining part of the larger nation.<br>2. Self-driving cars represent a major step toward fully autonomous vehicle technology.<br>3. University departments operate as autonomous units with their own budgets and policies.</div>	<div class="etymology">語源：ギリシャ語「autonomos」（自己法則）<br>「auto-（自己）+ nomos（法則）」→自律的<br>「オートノマス」として「自分で決める」</div>	claude-generated toefl rank3 enhanced
J3:G:HXbd?	<div class="word">definitive</div>	<div class='definition'><strong>最終的な、決定的な、完成した</strong></div>	<div class="examples">1. The Supreme Court's ruling provided a definitive answer to the constitutional question.<br>2. Scientists are still seeking definitive proof of life on other planets.<br>3. Her biography is considered the definitive work on the famous historical figure.</div>	<div class="etymology">語源：ラテン語「definitus」（境界を定めた）<br>「de-（完全に）+ finire（境界）」→決定的<br>define（定義）と同語根、「最終的に決める」</div>	claude-generated toefl rank3 enhanced
"s#[D$Vbw]b"	<div class="word">novelty</div>	<div class='definition'><strong>珍しさ、斬新さ、目新しい物</strong></div>	<div class="examples">1. The novelty of the new smartphone features quickly wore off after a few weeks.<br>2. Tourists bought small novelty items as souvenirs from their European vacation.<br>3. The restaurant's success depended on the novelty of its innovative fusion cuisine.</div>	<div class="etymology">語源：ラテン語「novitas」（新しさ）<br>「novus（新しい）」から派生→新奇性<br>novel（小説、新しい）と同語根、「目新しさ」</div>	claude-generated toefl rank3 enhanced
"K#9nbOr1/T"	<div class="word">maritime</div>	<div class='definition'><strong>海事の、海の、沿岸近くに住む</strong></div>	<div class="examples">1. The maritime museum featured exhibits about shipbuilding and ocean exploration.<br>2. Maritime law governs disputes and regulations concerning ships and international waters.<br>3. Coastal cities developed rich maritime traditions based on fishing and trade.</div>	<div class="etymology">語源：ラテン語「maritimus」（海の）<br>「mare（海）」から派生→海事の<br>marine（海の）と同語根、「海に関する」</div>	claude-generated toefl rank3 enhanced
QXql?)?!-Y	<div class="word">alert</div>	<div class='definition'><strong>用心深い、機敏な、警戒態勢に置く、警報</strong></div>	<div class="examples">1. The alert security guard noticed the suspicious activity immediately.<br>2. Weather services issued a tornado alert for the entire metropolitan area.<br>3. She remained alert throughout the long night shift at the hospital.</div>	<div class="etymology">From Italian "all'erta," meaning on the watch, from "erta" (steep place giving a good view). Related to being watchful and ready, like a sentinel on high ground.</div>	claude-generated toefl rank3 enhanced
gy<f}^Nt@+	<div class="word">recede</div>	<div class='definition'><strong>後退する、弱まる、遠ざかる</strong></div>	<div class="examples">1. As the tide receded, children collected seashells on the exposed beach.<br>2. The flood waters began to recede after three days of continuous rain.<br>3. His hairline started to recede noticeably in his early thirties.</div>	<div class="etymology">語源：ラテン語「recedere」（後ろに行く）<br>「re-（後ろに）+ cedere（行く）」で「元の位置から離れる」</div>	claude-generated toefl rank3 enhanced
sj=YWB*d@9	<div class="word">consequently</div>	<div class='definition'><strong>その結果として、従って、それゆえに</strong></div>	<div class="examples">1. The team worked overtime all week; consequently, they finished the project early.<br>2. Gas prices increased dramatically; consequently, many people chose to walk or bike.<br>3. She studied diligently for months; consequently, she scored excellently on the exam.</div>	<div class="etymology">語源：ラテン語「consequens」（続いて起こる）<br>「con-（共に）+ sequi（続く）」→結果として<br>consequence（結果）の副詞形、「論理的に続く」</div>	claude-generated toefl rank3 enhanced
e$u2[N$b1	<div class="word">acquire</div>	<div class='definition'><strong>手に入れる、習得する、獲得する</strong></div>	<div class="examples">1. The museum plans to acquire several important paintings for its permanent collection.<br>2. Children acquire language skills naturally through interaction with family and peers.<br>3. The company decided to acquire its main competitor through a hostile takeover.</div>	<div class="etymology">語源：ラテン語「acquirere」（得る）<br>「ad-（向かって）+ quaerere（求める）」→取得<br>「アクワイア」として「努力して手に入れる」</div>	claude-generated toefl rank3 enhanced
"Oc~]yx|B@#"	<div class="word">extravagant</div>	<div class='definition'><strong>ぜいたくな、金遣いの荒い、法外な</strong></div>	<div class="examples">1. The wedding featured extravagant decorations that cost more than most people's cars.<br>2. His extravagant lifestyle eventually led to serious financial difficulties.<br>3. Critics called the government's spending on the project extravagant and wasteful.</div>	<div class="etymology">語源：ラテン語「extravagans」（境界外を歩く）<br>「extra-（外）+ vagari（さまよう）」→贅沢な<br>「エクストラバガント」として「度を越した」</div>	claude-generated toefl rank3 enhanced
c[($<,f-RG	<div class="word">seep</div>	<div class='definition'><strong>水などが漏れる、にじみ出る</strong></div>	<div class="examples">1. Groundwater began to seep through the basement walls during the heavy rainfall.<br>2. Oil continued to seep from the damaged pipeline despite repair efforts.<br>3. Information about the secret meeting began to seep out to the press.</div>	<div class="etymology">語源：古英語「sipian」（しみ出る）<br>液体が「ゆっくりと浸透」する様子<br>「シープ」として「じわじわと漏れる」</div>	claude-generated toefl rank3 enhanced
DDA&@c0G$	<div class="word">glitter</div>	<div class='definition'><strong>きらきら輝く、光る粉、華やかさ</strong></div>	<div class="examples">1. The frost made the morning grass glitter like thousands of tiny diamonds.<br>2. Children used glitter to decorate their art projects for the school display.<br>3. The glitter of Hollywood glamour often hides the hard work behind success.</div>	<div class="etymology">語源：古ノルド語「glitra」（きらめく）<br>「光って輝く」様子を表現<br>「グリッター」として「キラキラ光る」</div>	claude-generated toefl rank3 enhanced
d)8Uf2WX^^	<div class="word">additive</div>	<div class='definition'><strong>食品などの添加物、添加剤</strong></div>	<div class="examples">1. Food manufacturers must list all additives on product labels for consumer information.<br>2. Some people have allergic reactions to artificial additives in processed foods.<br>3. The gasoline additive improves engine performance and reduces harmful emissions.</div>	<div class="etymology">From "add" (from Latin "addere," to put to) + "-itive" (forming adjectives and nouns). Related to "addition" and describes substances added to enhance or preserve other materials.</div>	claude-generated toefl rank3 enhanced
"PDQ3$#P?r{"	<div class="word">agenda</div>	<div class='definition'><strong>議事、議題、協議事項リスト</strong></div>	<div class="examples">1. The meeting agenda included discussions about budget allocations and new policies.<br>2. Environmental protection is high on the government's political agenda this year.<br>3. She carefully reviewed the conference agenda to plan which sessions to attend.</div>	<div class="etymology">語源：ラテン語「agendum」（なされるべき事）<br>「agere（行う）」の動名詞→議題<br>agent（代理人）と同語根、「行うべき事項」</div>	claude-generated toefl rank3 enhanced
I>nE{]FGso	<div class="word">intriguing</div>	<div class='definition'><strong>興味をそそる、好奇心をかきたてる</strong></div>	<div class="examples">1. The detective novel presented an intriguing mystery that kept readers guessing.<br>2. Scientists discovered intriguing evidence of water on the distant planet.<br>3. Her intriguing combination of humor and wisdom made her lectures very popular.</div>	<div class="etymology">From "intrigue" (from French "intriguer"), from Italian "intrigare" (to entangle), from Latin "intricare." Related to "intricate" and originally meant to perplex or fascinate.</div>	claude-generated toefl rank3 enhanced
Go~yg%?`KO	<div class="word">massacre</div>	<div class='definition'><strong>大虐殺、惨殺</strong></div>	<div class="examples">1. The historical massacre is still remembered as one of the darkest events in the region.<br>2. Environmental groups protested the massacre of endangered whales by commercial hunters.<br>3. The opposing team suffered a complete massacre, losing by forty points.</div>	<div class="etymology">語源：古フランス語「massacre」（大量殺害）<br>「肉屋」を意味する語から派生<br>「マサクル」として「無差別殺戮」</div>	claude-generated toefl rank3 enhanced
